metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1788911134.9467,elite,715.63398299346,1785035808.491,AS203273 NetCrafters OU,NetCraftersOU,Helsinki,Europe,EU,Finland,FI,,False,NetCrafters OU,60.1699,24.9384,False,NetCrafters OU,True,Uusimaa,success,Europe/Helsinki,00121,1788663673,1788912418.3869,1080,socks5,83.147.216.208:1080,True,173.1276512146,199296,1634,99.186781466182,83.147.216.208
True,1788912389.8395,elite,4301.281112521,1787515803.0875,AS208951 ITGLOBAL.COM,AS-ITGLOBALCOM,Amsterdam,Europe,EU,The Netherlands,NL,,False,ITGLOBAL.COM NL B.V.,52.3716,4.8883,False,ITGLOBAL.COM NL B.V,True,North Holland,success,Europe/Amsterdam,1012,1788722778,1788912418.1809,1080,socks4,109.207.169.33:1080,True,676.88798904419,20496,41359,33.135558968555,109.207.169.33
True,1788912329.9248,elite,339.27504494575,1783180244.3948,AS214707 RCell LLC,Rcell,Al-Hasakah,Asia,AS,Syria,SY,,False,RCell LLC,36.5024,40.7477,False,RCell LLC,True,Al-Hasakah Governorate,success,Asia/Damascus,,1788621804,1788912418.1505,1080,socks4,205.209.66.105:1080,True,312.22796440125,53663,145483,26.946561818967,205.209.66.105
True,1788912142.4871,elite,2493.1059485171,1783269364.3709,AS196815 LAN servis s.r.o.,LANSERVIS-AS,Přerov,Europe,EU,Czechia,CZ,,False,LAN servis s.r.o,49.4137,17.5032,False,LANservis s.r.o,True,Olomouc Region,success,Europe/Prague,750 02,1788712933,1788912418.0169,1080,socks4,109.69.211.18:1080,True,1344.2940711975,152343,131626,53.647757325624,109.69.211.18
True,1788912417.9156,elite,2581.2225318513,1696985504.719,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Roanoke,North America,,United States,US,,False,Cox Communications Inc.,37.2681,-79.9404,False,Cox Communications Inc.,True,Virginia,success,America/New_York,24023,1788824632,1788912417.9156,4145,socks4,184.178.172.14:4145,True,3823.2262134552,845762,887475,48.796673507431,184.178.172.14
True,1788912289.5674,elite,2366.8247526932,1783185012.0582,AS202652 Elevi AS,ELEVI-AS,Tartu,Europe,EU,Estonia,EE,,False,SkyLive Telecom ldt,58.3794,26.7322,False,Elevi,True,Tartu,success,Europe/Tallinn,,1788627213,1788912417.8855,5678,socks4,185.157.111.3:5678,True,1218.7473773956,168931,128242,56.846012255488,185.157.111.3
True,1788912144.133,elite,3391.2954123749,1786681263.4924,AS150554 PT Jaringan Tiang Indonesia Group,IDNIC-JTIG-AS-ID,Pemalang,Asia,AS,Indonesia,ID,,False,PT Jaringan Tiang Indonesia Group,-7.0362,109.3951,False,PT Jaringan Tiang Indonesia Group,True,Central Java,success,Asia/Jakarta,52315,1788495236,1788912417.8006,1080,socks4,103.167.156.92:1080,True,1906.8880081177,38498,60071,39.056904300541,103.167.156.92
True,1788912081.6772,elite,7612.5288160139,1786785818.4867,AS132165 Connect Communications,CONNECT-AS-AP,Tando Adam,Asia,AS,Pakistan,PK,,False,Connect Communication,25.8943,68.5247,False,WANGSU,True,Sindh,success,Asia/Karachi,68050,1788596724,1788912417.7626,10934,socks5,111.119.162.248:10934,True,2252.7980804443,17694,25340,41.116326625459,111.119.162.248
True,1788912417.6729,elite,2929.5522568403,1697007467.9582,AS20960 TK Telekom sp. z o.o.,TKTELEKOM-AS,Torun,Europe,EU,Poland,PL,,False,TK Telekom sp. z o.o.,53.0176,18.6202,False,Cmlukasza,True,Kujawsko-Pomorskie,success,Europe/Warsaw,87-100,1788567716,1788912417.6729,4145,socks4,94.40.127.166:4145,True,3131.596326828,53472,984625,5.1509637346028,94.40.127.166
True,1788912254.2175,elite,2606.7081014112,1776078982.9563,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Roanoke,North America,,United States,US,,False,Cox Communications Inc.,37.2681,-79.9404,False,Cox Communications Inc.,True,Virginia,success,America/New_York,24023,1788435974,1788912417.6437,4145,socks5,184.178.172.26:4145,True,1960.2181911469,147906,61937,70.48412384497,184.178.172.26
True,1788912417.6037,elite,1875.0993786114,1776088340.3423,AS21183 Vodafone Albania Sh.A.,VODAFONE-FIX-AS,Tirana,Europe,EU,Albania,AL,,False,Vodafone Albania Sh.A.,41.3253,19.8184,False,Vodafone Albania Public,True,Tirana,success,Europe/Tirane,,1788787000,1788912417.6037,65530,socks4,80.78.73.120:65530,True,1184.3910217285,236434,299076,44.151182984445,80.78.73.120
True,1788912368.541,elite,6644.6422101842,1788608876.396,"AS197695 Domain names registrar REG.RU, Ltd",AS-REGRU,Moscow,Europe,EU,Russia,RU,,True,Reg.Ru,55.7558,37.6173,False,,False,Moscow,success,Europe/Moscow,144700,1788606948,1788912417.5756,1087,socks4,194.58.95.16:1087,True,3887.3445987701,2424,9673,20.038025956849,194.58.95.16
True,1788912116.8252,elite,8919.1961026497,1788096845.9355,AS25184 Afranet,AFRANET,Tehran,Asia,AS,Iran,IR,,False,Afranet,35.7331,51.4422,False,Afranet,True,Tehran,success,Asia/Tehran,,1788700191,1788912417.567,9910,socks4,78.109.200.168:9910,True,576.48873329163,38154,14998,71.782811559302,78.109.200.168
True,1788912390.2447,elite,2569.0841901823,1696986761.991,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Tulsa,North America,,United States,US,,False,Cox Communications Inc.,36.0496,-95.8858,False,Cox Communications,True,Oklahoma,success,America/Chicago,74133,1788785794,1788912417.5478,10919,socks4,98.178.72.21:10919,True,791.30697250366,617067,977364,38.70139253439,98.178.72.21
True,1788912417.519,elite,2766.0312324586,1784094521.9084,AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP,GCS-AS,Atlanta,North America,,United States,US,,False,Global Connectivity Solutions LLP,33.7501,-84.3885,False,Global Connectivity Solutions LLP,True,Georgia,success,America/New_York,30302,1788324984,1788912417.519,1082,socks4,147.45.60.110:1082,True,519.5209980011,157112,89838,63.620975906054,147.45.60.110
True,1788912417.4586,elite,86.47328922046,1786199429.888,AS209630 LLC VASH KREDIT BANK,KREDIT-AS,Kyiv,Europe,EU,Ukraine,UA,,False,LLC VASH KREDIT BANK,50.4504,30.5245,False,Ipxo,True,Kyiv City,success,Europe/Kiev,01011,1788617766,1788912417.4586,1080,socks5,93.123.118.15:1080,True,71.707248687744,42694,35703,54.45871653252,93.123.118.15
True,1788891507.0119,anonymous,443.54479100925,1787586426.8271,AS396982 Google LLC,GOOGLE-CLOUD-PLATFORM,Santa Clara,North America,,United States,US,,True,Google LLC,37.3834,-121.983,False,"Palo Alto Networks, Inc",False,California,success,America/Los_Angeles,95054,1788795374,1788912417.4113,8081,http,153.72.68.0:8081,False,419.74210739136,24073,7,99.970930232558,153.72.68.0
True,1788912400.3777,elite,10602.639133074,1788572662.1819,AS51396 Pfcloud UG,PFCLOUD,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Pfcloud UG (haftungsbeschrankt),50.8897,6.0563,False,Pfcloud UG,True,Limburg,success,Europe/Amsterdam,6471,1788570094,1788912417.4011,9080,socks4,176.65.151.212:9080,True,2383.3980560303,5306,9886,34.926276987888,176.65.151.212
True,1788912417.3542,elite,6244.364042341,1787697275.1104,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788904322,1788912417.3542,4076,socks5,45.74.31.30:4076,True,4528.3446311951,2432,11078,18.0014803849,45.74.31.30
True,1788912145.6152,elite,2821.192219768,1783685860.8252,AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP,GCS-AS,Atlanta,North America,,United States,US,,False,Global Connectivity Solutions LLP,33.7501,-84.3885,False,Global Connectivity Solutions LLP,True,Georgia,success,America/New_York,30302,1788523241,1788912417.3529,1082,socks4,147.45.60.246:1082,True,526.61323547363,182114,103982,63.6548571109,147.45.60.246
True,1788912417.3404,elite,3006.1424393044,1786207025.4544,AS26617 Navega.com S.A.,Navega.com S.A.,Guatemala City,North America,,Guatemala,GT,,False,Comcel Guatemala S.A,14.5649,-90.5258,False,Municipalidad de Mixco,True,Guatemala,success,America/Guatemala,01051,1788624541,1788912417.3404,5678,socks4,181.189.132.74:5678,True,3801.5198707581,54493,69280,44.026564759681,181.189.132.74
True,1788912417.3188,elite,3569.7773087262,1788347363.2744,AS23694 PT Iconmedia Lintas Nusantara,IDNIC-ICONMEDIANETWORK-AS-ID,Bogor,Asia,AS,Indonesia,ID,,False,PT Iconmedia Lintas Nusantara,-6.55932,106.787,False,PT Iconmedia Lintas Nusantara,False,West Java,success,Asia/Jakarta,,1788347118,1788912417.3188,69,socks5,103.66.46.54:69,True,1071.5999603271,7503,7963,48.51286693392,103.66.46.54
True,1788912417.3084,elite,5243.4073922193,1780970828.2873,AS212271 Cinzia Tocci trading as Lumanex Srl,C1V,Pomezia,Europe,EU,Italy,IT,,True,Cinzia Tocci trading as Lumanex Srl,41.6693,12.5012,False,C1V ISP,True,Lazio,success,Europe/Rome,00071,1788830752,1788912417.3084,8081,socks4,5.59.248.134:8081,True,4058.1085681915,82059,219002,27.256602482553,5.59.248.134
True,1788912040.3889,elite,6633.4683475606,1788863023.1478,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788862755,1788912417.2137,36893,socks5,45.74.31.30:36893,True,2982.7327728271,682,523,56.597510373444,45.74.31.30
True,1788912417.1995,elite,8194.4310353486,1786113826.7278,AS138152 YISU CLOUD LTD,YISUCLOUDLTD-HK,Los Angeles,North America,,United States,US,,True,Yisu Cloud LTD,34.0549,-118.243,False,"Hong Kong Acemob Technology Co., Limited",True,California,success,America/Los_Angeles,90009,1788531753,1788912417.1995,9005,socks4,103.143.11.246:9005,True,3056.9038391113,16971,81470,17.239767982853,103.143.11.246
True,1788912349.7464,elite,11265.34671839,1788688175.4737,AS212701 Hostinux Limited,HOSTINUX-AS,Amsterdam,Europe,EU,The Netherlands,NL,,True,Hostinux Limited,52.3716,4.8883,False,Hostinux Limited,True,North Holland,success,Europe/Amsterdam,1012,1788686944,1788912417.192,1084,socks5,147.45.218.79:1084,True,4670.2575683594,2153,3073,41.197856869499,147.45.218.79
True,1788912417.073,elite,3494.526058116,1710563096.6065,AS54755 Desert Winds Wireless Inc,DWW-AS,Richland,North America,,United States,US,,False,Desert Winds Wireless,46.3257,-119.3067,False,Desert Winds Wireless Inc,True,Washington,success,America/Los_Angeles,99354,1788417757,1788912417.073,5678,socks4,162.255.108.254:5678,True,3794.0378189087,131588,725826,15.347078540822,162.255.108.254
True,1788912302.607,elite,2115.4574891097,1785399470.2,AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP,GCS-AS,Paris,Europe,EU,France,FR,,False,Global Connectivity Solutions LLP,48.8558,2.3494,False,Global Connectivity Solutions LLP,True,Île-de-France,success,Europe/Paris,75001,1788423192,1788912417.0219,1082,socks5,109.172.55.177:1082,True,65.258502960205,71766,50039,58.918763597553,109.172.55.177
True,1788912416.9933,elite,3310.0277653946,1788589412.8125,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,San Diego,North America,,United States,US,,False,Cox Communications Inc,32.7994,-117.1686,False,"Cox Communications, Inc",False,California,success,America/Los_Angeles,92111,1788588710,1788912416.9933,4145,socks4,72.194.42.156:4145,True,808.7203502655,7647,9728,44.011510791367,72.194.42.156
True,1788912416.9408,elite,6919.5477205438,1788248505.6286,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Hong Kong,Asia,AS,Hong Kong,HK,,True,Alibaba Cloud LLC,22.3193,114.169,False,Alibaba Cloud - HK,False,Kowloon,success,Asia/Hong_Kong,999077,1788850237,1788912416.9408,9898,socks4,47.86.94.69:9898,True,4042.3016548157,5742,19457,22.786618516608,47.86.94.69
True,1788912287.7591,elite,1141.3042926323,1776078662.7868,AS46562 Performive LLC,PERFORMIVE,Atlanta,North America,,United States,US,,True,Performive LLC,33.7488,-84.3877,False,Performive LLC,True,Georgia,success,America/New_York,30302,1788780602,1788912416.8728,4145,socks5,184.170.249.65:4145,True,905.35283088684,90945,76583,54.286447638604,184.170.249.65
True,1788912342.4091,elite,3722.3457706333,1776088042.8772,AS14117 Telefonica del Sur S.A.,Telefonica del Sur S.A.,Osorno,South America,SA,Chile,CL,,False,Telefonica del Sur S.A,-40.5743,-73.139,False,SERV. AGRICOLA Y GANADERO,True,Los Lagos Region,success,America/Santiago,5290000,1788785003,1788912416.7729,5678,socks4,190.13.147.241:5678,True,2179.5074939728,270527,299285,47.476536120685,190.13.147.241
True,1788911990.3759,elite,4927.0121114665,1788115149.613,AS209783 Avaye Segal Net Co. PJS,segalnet,Tehran,Asia,AS,Iran,IR,,False,Avaye Segal Net Co. PJS,35.7219,51.3347,False,Pardazesh Argham Yasna Co,True,Tehran,success,Asia/Tehran,,1788718666,1788912416.7275,2080,socks4,194.31.108.109:2080,True,5737.3962402344,55308,6659,89.253957751707,194.31.108.109
True,1788912086.3688,elite,3660.0809640378,1785092435.913,AS17995 PT iForte Global Internet,SOLUSINET-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,False,PT iForte Global Internet,-6.2208,106.8403,False,Solusinet,True,Jakarta,success,Asia/Jakarta,12850,1788719089,1788912416.7255,1080,socks5,103.165.128.75:1080,True,2021.0335254669,35068,61071,36.476351948741,103.165.128.75
True,1788911052.0704,elite,2480.1230784002,1788447438.8247,AS197540 netcup GmbH,netcup-AS,Nuremberg,Europe,EU,Germany,DE,,True,netcup GmbH,49.4527,11.0783,False,netcup GmbH,True,Bavaria,success,Europe/Berlin,90403,1788445409,1788912416.7216,8081,socks5,152.53.183.107:8081,True,1535.2730751038,23260,552,97.681841088527,152.53.183.107
True,1788911626.472,elite,2581.6084357205,1787517388.0987,AS24940 Hetzner Online GmbH,HETZNER-AS,Falkenstein,Europe,EU,Germany,DE,,True,Hetzner Online GmbH,50.4777,12.3649,False,Hetzner,True,Saxony,success,Europe/Berlin,08223,1788726999,1788912416.6414,10811,socks5,49.13.22.249:10811,True,1067.9852962494,45501,5394,89.401709401709,49.13.22.249
True,1788912365.7135,elite,2022.1515181308,1783197482.6123,AS8866 Vivacom Bulgaria EAD,VIVACOM-AS,Sofia,Europe,EU,Bulgaria,BG,,False,Vivacom Bulgaria EAD,42.6826,23.3223,False,Vivacom Bulgaria EAD,True,Sofia-Capital,success,Europe/Sofia,1000,1788639275,1788912416.5474,4153,socks4,46.10.198.10:4153,True,145.50876617432,102024,145245,41.260327821118,46.10.198.10
True,1788912349.7302,elite,12724.871422529,1788445807.9983,AS24940 Hetzner Online GmbH,HETZNER-AS,Helsinki,Europe,EU,Finland,FI,,True,Hetzner Online GmbH,60.1719,24.9347,False,Hetzner Online GmbH,True,Uusimaa,success,Europe/Helsinki,00221,1788444747,1788912416.5235,9081,socks5,65.109.221.19:9081,True,2439.6328926086,3529,5997,37.045979424732,65.109.221.19
True,1788564307.5829,elite,1429.0443770952,1776082450.8739,AS6181 Cincinnati Bell Telephone Company LLC,FUSE-NET,Cincinnati,North America,,United States,US,,False,Cincinnati Bell Telephone Company LLC,39.1443,-84.5482,False,Fuse Internet Access,True,Ohio,success,America/New_York,45225,1788779142,1788912416.4988,4145,socks4,216.68.128.121:4145,True,994.82369422913,972586,2251,99.769089601646,216.68.128.121
True,1788912416.4363,elite,6418.4843112687,1787820500.5357,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Hong Kong,Asia,AS,Hong Kong,HK,,True,"Alibaba (US) Technology Co., Ltd.",22.3193,114.169,False,Alibaba.com LLC,True,Kowloon,success,Asia/Hong_Kong,999077,1788422545,1788912416.4363,1011,socks5,47.82.73.135:1011,True,2998.2862472534,13581,12252,52.572291255371,47.82.73.135
True,1788912017.3042,elite,1080.4026017171,1785068506.2894,AS20081 NET2ATLANTA.COM LLC,NET2ATLANTA,Atlanta,North America,,United States,US,,False,NET2ATLANTA.COM LLC,33.7838,-84.4455,False,NET2ATLANTA.COM LLC,True,Georgia,success,America/New_York,30318,1788695174,1788912416.4165,4145,socks4,199.66.182.243:4145,True,747.17330932617,314014,5082,98.407375836739,199.66.182.243
True,1788912416.4125,elite,6324.5349442421,1788284762.3023,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Hong Kong,Asia,AS,Hong Kong,HK,,True,Alibaba.com LLC,22.273,114.1498,False,Hong Kong,False,Central and Western District,success,Asia/Hong_Kong,999077,1788888055,1788912416.4125,9898,socks5,47.242.218.248:9898,True,4807.9867362976,5121,8462,37.701538688066,47.242.218.248
True,1788912416.3809,transparent,6145.5825150604,1786349474.5049,AS58485 WIFIAN ID,WIFIAN-AS-ID,Bekasi,Asia,AS,Indonesia,ID,,False,PT wifian Solution,-6.2808,106.9835,False,,True,West Java,success,Asia/Jakarta,17530,1788768059,1788912416.3809,1111,http,103.247.23.27:1111,True,1589.3926620483,4741,17391,21.421471172962,103.247.23.27
True,1788912385.0753,elite,4441.4431735991,1788261852.5402,"AS20473 The Constant Company, LLC",AS-VULTR,Singapore,Asia,AS,Singapore,SG,Pioneer,True,SGP VULTR,1.32123,103.695,False,,False,South West,success,Asia/Singapore,627753,1788865016,1788912416.309,1080,socks4,66.42.62.185:1080,True,1811.4283084869,10233,18560,35.539888167263,66.42.62.185
True,1788912076.6235,elite,549.25178267201,1788902640.631,AS212396 FyfeWeb Ltd,FYFEWEB,Newcastle upon Tyne,Europe,EU,United Kingdom,GB,,True,LayerBridge,54.9783,-1.61778,False,Mayo Host LLC,False,England,success,Europe/London,NE1,1788900568,1788912416.2884,1080,socks4,172.82.91.27:1080,True,147.22585678101,805,9,98.894348894349,172.82.91.27
True,1788912003.7996,elite,3602.6147180097,1783571906.3057,AS7552 Viettel Group,VIETEL-AS-AP,Hanoi,Asia,AS,Vietnam,VN,,False,Viettel Group,21.0278,105.834,False,VIETTEL,True,Hanoi,success,Asia/Bangkok,,1788407348,1788912416.2797,4153,socks4,116.97.117.27:4153,True,1074.7249126434,94854,139758,40.430157025216,116.97.117.27
True,1788912416.2458,transparent,5122.1974242326,1778364343.7104,AS216472 High Speed For Internet Services L.L.C,HS-SYR,Aleppo,Asia,AS,Syria,SY,,False,High Speed For Internet Services L.L.C,36.2012,37.1612,False,,True,Aleppo Governorate,success,Asia/Damascus,,1788643988,1788912416.2458,8080,http,89.43.134.35:8080,False,3306.6828250885,20373,69721,22.613048593691,89.43.134.35
True,1788912178.604,elite,3871.6615805259,1788870760.5666,AS23956 AmberIT Limited,AMBERIT-BD-AS,Dhaka,Asia,AS,Bangladesh,BD,,False,Amber IT Limited,23.7729,90.3657,False,Dhakacom Limited,False,Dhaka Division,success,Asia/Dhaka,1207,1788868155,1788912416.229,9090,socks5,118.179.202.230:9090,True,2184.6754550934,910,476,65.656565656566,118.179.202.230
True,1788911928.3431,elite,3026.1844678809,1787509504.1543,AS24940 Hetzner Online GmbH,HETZNER-AS,Nuremberg,Europe,EU,Germany,DE,,True,Hetzner Online GmbH,49.4527,11.0783,False,Hetzner,True,Bavaria,success,Europe/Berlin,90403,1788718702,1788912416.1886,10808,socks5,5.75.133.113:10808,True,5499.4919300079,35413,7897,81.766335719233,5.75.133.113
True,1788912365.7052,elite,10168.207654522,1788696633.9398,AS212701 Hostinux Limited,HOSTINUX-AS,Amsterdam,Europe,EU,The Netherlands,NL,,True,Hostinux Limited,52.3716,4.8883,False,Hostinux Limited,True,North Holland,success,Europe/Amsterdam,1012,1788696759,1788912416.1617,1084,socks4,147.45.218.79:1084,True,4492.0105934143,3309,6010,35.508101727653,147.45.218.79
True,1788912405.2262,elite,10223.888916392,1776201520.2506,AS36352 HostPapa,AS-COLOCROSSING,Buffalo,North America,,United States,US,,True,HostPapa,42.8864,-78.8784,False,RackNerd LLC,True,New York,success,America/New_York,14205,1788643434,1788912416.1566,7890,socks5,107.173.42.121:7890,True,4594.3229198456,6487,23986,21.287697305812,107.173.42.121
True,1788912363.3144,elite,2679.6428175222,1776081741.5898,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Roanoke,North America,,United States,US,,False,Cox Communications Inc.,37.3441,-79.8974,False,Cox Communications Inc,True,Virginia,success,America/New_York,24019,1788780370,1788912415.9993,4145,socks5,98.191.0.47:4145,True,3980.4916381836,132414,71263,65.011758814201,98.191.0.47
True,1788912415.9973,elite,3861.6198157639,1710575180.7573,AS264231 SAGA FIBRA COMUNICACAO LTDA,SAGA FIBRA COMUNICACAO LTDA,São Geraldo do Araguaia,South America,SA,Brazil,BR,,False,RG.COM - INFORMATICA & COMUNICACAO LTDA - ME,-6.2103,-48.7159,False,Saga Fibra Comunicacao Ltda,True,Pará,success,America/Belem,68570,1788604063,1788912415.9973,33633,socks4,190.109.72.10:33633,True,3969.2132472992,84348,853982,8.9891615956007,190.109.72.10
