alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1788645748.457,elite,4418.2131174715,1787158796.7883,"AS210644 AEZA INTERNATIONAL LTD",AEZA-AS,Helsinki,Europe,EU,Finland,FI,,true,"xorek.cloud International LTD",60.1698,24.9383,false,"xorek.cloud International LTD",true,Uusimaa,success,Europe/Helsinki,00191,1788365462,1788645748.457,1080,socks4,150.241.70.126:1080,true,5145.7974910736,8515,43837,16.264899144254,150.241.70.126
true,1788645748.4392,elite,1962.9570919406,1776088175.2854,"AS41682 JSC ER-Telecom Holding",ERTH-TMN-AS,Tyumen,Europe,EU,Russia,RU,,false,"JSC ""ER-Telecom Holding""",57.1533,65.5418,false,"JSC ""ER-Telecom Holding"" Tyumen' branch",true,"Tyumen Oblast",success,Asia/Yekaterinburg,625000,1788182053,1788645748.4392,1080,socks4,89.250.148.158:1080,true,337.53132820129,183980,302188,37.842885586875,89.250.148.158
true,1788645738.145,elite,2930.6064296456,1710553131.0743,"AS5769 Videotron Ltee",VIDEOTRON,Montreal,"North America",NA,Canada,CA,,false,"Le Groupe Videotron Ltee",45.4803,-73.5558,false,"Videotron Ltee",true,Quebec,success,America/Toronto,H3K,1788259257,1788645748.3357,51056,socks4,24.37.245.42:51056,true,1558.308839798,269126,1020379,20.870489063633,24.37.245.42
true,1788645748.2931,elite,3399.1742524114,1776087355.4062,"AS13489 UNE EPM TELECOMUNICACIONES S.A.","UNE EPM TELECOMUNICACIONES S.A.",Bucaramanga,"South America",SA,Colombia,CO,,false,"EPM Telecomunicaciones S.A. E.S.P.",7.1274,-73.1191,false,"Colombia Móvil",true,"Santander Department",success,America/Bogota,680006,1788181867,1788645748.2931,53740,socks4,181.204.39.202:53740,true,841.33124351501,265305,288640,47.893743963751,181.204.39.202
true,1788645710.62,elite,6306.6034666666,1784875145.516,"AS203090 BITSFLOWCLOUD LTD",BitsFlowCloud,"Shibuya City",Asia,AS,Japan,JP,,true,"Bitsflowcloud LTD",35.6764,139.65,false,"Bitsflowcloud LTD",true,Tokyo,success,Asia/Tokyo,150-0000,1788074985,1788645748.2001,1080,socks5,216.23.84.161:1080,true,1598.5879898071,7038,11049,38.911925692486,216.23.84.161
true,1788645748.1535,elite,1084.9314832292,1787516752.748,"AS7552 Viettel Group",VIETEL-AS-AP,"Ho Chi Minh City",Asia,AS,Vietnam,VN,,false,VIETELxdsl,10.822,106.6257,false,"xDSL Services",false,"Ho Chi Minh",success,Asia/Ho_Chi_Minh,700000,1788121576,1788645748.1535,1080,socks4,115.74.153.204:1080,true,1041.9239997864,10747,32130,25.064720013061,115.74.153.204
true,1788645623.0272,elite,3117.3510705876,1786478766.2814,"AS13489 UNE EPM TELECOMUNICACIONES S.A.","UNE EPM TELECOMUNICACIONES S.A.",Cartagena,"South America",SA,Colombia,CO,,false,"EPM Telecomunicaciones S.A. E.S.P.",10.3956,-75.5117,false,"EPM Telecomunicaciones S.A. E.S.P",true,"Departamento de Bolívar",success,America/Bogota,130006,1788292077,1788645748.0656,5678,socks4,181.129.192.138:5678,true,789.21747207642,33241,57506,36.63041202464,181.129.192.138
true,1788645718.9123,elite,3239.9421297102,1786582703.8462,"AS28252 WorldNet Telecom Comercio e Serviços de Telecomuni","WorldNet Telecom Comercio e Serviços de Telecomuni",Recife,"South America",SA,Brazil,BR,,false,"WorldNet Telecom Comercio e Servi?os de Telecomuni",-8.0009,-34.8687,false,"WorldNet Telecom Comercio e Serviços de Telecomuni",true,Pernambuco,success,America/Recife,53000,1788395711,1788645747.9862,5432,socks4,179.189.248.125:5432,true,2000.6031990051,33643,55567,37.712139894631,179.189.248.125
true,1788645670.6336,elite,5737.9359120507,1788409481.6328,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba Cloud LLC",22.3193,114.169,false,"Alibaba Cloud - HK",false,Kowloon,success,Asia/Hong_Kong,999077,1788408387,1788645747.9192,9898,socks4,47.86.236.198:9898,true,4249.808549881,4915,6356,43.607488244166,47.86.236.198
true,1788645747.9115,elite,3183.0249980289,1784114707.7293,"AS18734 Operbes, S.A. de C.V.","Operbes, S.A. de C.V.","Ramos Arizpe","North America",NA,Mexico,MX,,false,"Operbes, S.A. de C.V.",25.5393,-100.947,false,"Operbes, S.A. de C.V",true,Coahuila,success,America/Monterrey,25280,1788346260,1788645747.9115,1080,socks4,189.202.204.53:1080,true,766.8628692627,123631,106344,53.758452005653,189.202.204.53
true,1788573118.3651,elite,737.18422559409,1788461314.4266,"AS46844 Sharktech",SHARKTECH,"Los Angeles","North America",NA,"United States",US,,true,Sharktech,34.0515,-118.2707,false,Sharktech,true,California,success,America/Los_Angeles,90017,1788460941,1788645747.8993,443,socks4,107.167.18.122:443,true,700.60014724731,16096,2,99.987576096409,107.167.18.122
true,1788645747.8402,elite,4038.78971524,1776122451.406,"AS23673 Cogetel Online, Cambodia, ISP",ONLINE-AS,"Phnom Penh",Asia,AS,Cambodia,KH,,false,"COGETEL Co",11.5583,104.9121,false,,true,"Phnom Penh",success,Asia/Phnom_Penh,,1788218405,1788645747.8402,1080,socks5,110.235.252.74:1080,true,1320.3308582306,67571,91300,42.531991364063,110.235.252.74
true,1788645747.8121,elite,3778.3994687184,1697010780.1209,"AS4766 Korea Telecom",KIXS-AS-KR,Ansan-si,Asia,AS,"South Korea",KR,,false,"Korea Telecom",37.2852,126.8251,false,,true,Gyeonggi-do,success,Asia/Seoul,155,1788093764,1788645747.8121,43295,socks4,121.139.218.165:43295,true,4360.164642334,342811,841568,28.944366625886,121.139.218.165
true,1788645621.4649,transparent,4834.6102063855,1788590460.9141,"AS216472 High Speed For Internet Services L.L.C",HS-SYR,Istanbul,Asia,AS,Türkiye,TR,,false,"High Speed For Internet Services L.L.C",41.0146,28.9532,false,"High Speed",false,Istanbul,success,Europe/Istanbul,34000,1788587025,1788645747.8115,8080,http,116.204.166.49:8080,true,2727.6256084442,96,301,24.181360201511,116.204.166.49
true,1788645747.7535,elite,5999.2122055468,1788320690.594,"AS17623 China Unicom Shenzen network",CNCGROUP-SZ,Guangzhou,Asia,AS,China,CN,,false,"China Unicom Guangdong Province Network",23.1291,113.264,false,,false,Guangdong,success,Asia/Shanghai,510000,1788318431,1788645747.7535,1090,socks5,27.46.87.6:1090,true,2964.2653465271,1309,3011,30.300925925926,27.46.87.6
true,1788645519.6165,elite,3919.1524442754,1783329591.4473,"AS42532 SIA VEESP",VEESP-LV-AS,Riga,Europe,EU,Latvia,LV,,true,"SIA VEESP",56.9728,24.1657,false,"SIA VEESP",true,Rīga,success,Europe/Riga,LV-1011,1788165873,1788645747.7363,1080,socks5,195.135.255.98:1080,true,348.81114959717,116256,47160,71.141136730797,195.135.255.98
true,1788637391.2781,elite,2826.0396914358,1788232149.7779,"AS57043 HOSTKEY B.V.",HOSTKEY-AS,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Hostkey B.V.",50.1169,8.6837,false,"Hostkey B V",false,Hesse,success,Europe/Berlin,60313,1788230453,1788645747.7204,443,socks5,151.243.180.248:443,true,2674.1058826447,2527,2386,51.434968451048,151.243.180.248
true,1788645498.1081,elite,1108.841783497,1788512564.3558,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba Cloud LLC",22.3193,114.169,false,"Alibaba Cloud - HK",false,Kowloon,success,Asia/Hong_Kong,999077,1788509476,1788645747.6428,1080,socks5,47.76.175.249:1080,true,1080.8358192444,6027,269,95.727445997459,47.76.175.249
true,1788645480.1779,elite,2172.9067848357,1776078030.5051,"AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED",UCLOUD-HK-AS-AP,Tokyo,Asia,AS,Japan,JP,,true,"UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED",35.6893,139.6899,false,"Ucloud Information Technology",true,Tokyo,success,Asia/Tokyo,151-0053,1788610692,1788645747.4991,10808,socks5,101.36.104.46:10808,true,1493.1602478027,201437,12877,93.991526451842,101.36.104.46
true,1788645747.3858,elite,11321.719748884,1778167436.7726,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Bengaluru,Asia,AS,India,IN,,true,"DigitalOcean, LLC",12.9753,77.591,false,"DigitalOcean, LLC",true,Karnataka,success,Asia/Kolkata,560100,1788450884,1788645747.3858,8888,socks5,139.59.52.90:8888,true,4186.0775947571,14427,97673,12.869759143622,139.59.52.90
true,1788645747.3623,elite,2544.3512800119,1776081502.2506,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Roanoke,"North America",NA,"United States",US,,false,"Cox Communications Inc.",37.2681,-79.9404,false,"Cox Communications Inc.",true,Virginia,success,America/New_York,24023,1788175256,1788645747.3623,4145,socks5,184.178.172.23:4145,true,2116.8518066406,153377,59017,72.213433524488,184.178.172.23
true,1788645747.2847,transparent,3802.6588978827,1788553473.171,"AS209733 prospective information technology ltd",PIT,Baghdad,Asia,AS,Iraq,IQ,,false,LAN,33.3152,44.3661,false,Lan1,false,Baghdad,success,Asia/Baghdad,,1788550122,1788645747.2847,8080,http,31.24.252.97:8080,true,1428.1029701233,561,431,56.552419354839,31.24.252.97
